ensembl_id,lfc_discovery,p_discovery,padj_discovery,lfc_replication,p_replication,padj_replication
ENSG00000153774,0.11087499029762,0.247092479842209,0.440641130791275,0.069320810256285,0.50813611115138,0.591844773616135
ENSG00000058668,0.138418649482932,0.247162663390668,0.440718633867326,1.01872081093694,1.63576743189573e-08,1.91411541212976e-07
ENSG00000146007,-0.0729087026786781,0.247513380202747,0.441208522182159,0.229304669030708,0.108792701221548,0.166538440984937
ENSG00000121897,-0.0916904561164959,0.247522486293299,0.441208522182159,-0.190822050503108,0.12011832622527,0.180985681466076
ENSG00000162267,0.136723372869771,0.247561628648476,0.441208522182159,0.422830428029942,0.0032044645891758,0.0083709860363369
ENSG00000173226,0.118883343086459,0.247568307891529,0.441208522182159,0.220370255524576,0.0928452866069035,0.145965130112547
ENSG00000188419,-0.146261699940447,0.247571165672671,0.441208522182159,0.210100300092142,0.119906672465735,0.180722469351357
ENSG00000198795,0.153961322595178,0.247668277070824,0.441333897941872,0.253196945754192,0.185656045466436,0.259822810314062
ENSG00000113649,0.134088083780961,0.247798063462913,0.44151746571201,0.174394983169564,0.0812123705052064,0.130611418764697
ENSG00000144228,-0.14545641993519,0.247872083951514,0.441601642921936,0.319056133983442,0.003579497068424,0.009219326251035
ENSG00000004975,0.10366923218766,0.247929981695723,0.441657081240641,0.3869678315063,0.0374992853968271,0.0679270785057932
ENSG00000126785,0.144448741220732,0.247967496545107,0.441676201860018,0.763740985849895,4.31084399374489e-05,0.0002013420146481
ENSG00000120733,0.072555086912252,0.248038942165156,0.44175574883237,0.0122470937145752,0.884989562626934,0.911877131439842
ENSG00000109472,0.14635600945078,0.248120565770475,0.441853403594284,1.23183150250043,1.64916906592312e-05,8.66404436209181e-05
ENSG00000267690,-0.134361460859356,0.248307534041327,0.442138614922216,-1.28611753898416,4.02605241404473e-10,7.29063417397631e-09
ENSG00000057704,-0.148613701973218,0.248403108727504,0.442247281255036,0.9858173545792,4.31251595988801e-07,3.48421834754268e-06
ENSG00000182923,-0.0751559613774645,0.248422193399627,0.442247281255036,-0.202230920643998,0.0627233745875692,0.105332469912469
ENSG00000157045,-0.110197753475476,0.248647301807811,0.442600248398751,0.522062700789733,0.0007248745600141,0.002341435817284
ENSG00000151657,0.0969248313975134,0.24868467084571,0.442618993264348,-0.167213313928015,0.0843072893930438,0.13467864526434
ENSG00000142871,-0.0413562272886302,0.248868312913615,0.442870376250472,5.12119441947875,8.017876626438e-51,7.840414290439511e-47
ENSG00000141699,-0.0728618557043066,0.248879617213763,0.442870376250472,0.132704726325275,0.156299017715735,0.225039901040923
ENSG00000065243,-0.144993373505446,0.248997321594645,0.443032023706861,-0.114506605394916,0.327565224457765,0.414683184080309
ENSG00000163703,0.117727658636896,0.249033620152934,0.443048809445758,0.296470954941824,0.0463091031649741,0.0813097827656021
ENSG00000171720,-0.0913451150616839,0.24920143941148,0.443299551156739,-0.109427857502764,0.246713314110569,0.3284185933044
ENSG00000196230,-0.126508892015212,0.249356971742377,0.443499384127093,0.650625677041623,2.55880831298819e-05,0.00012731546925
ENSG00000158411,0.127888892959407,0.249395060505847,0.443499384127093,0.0826410548338873,0.301745938462108,0.38763438652673
ENSG00000259408,0.150153094634616,0.249419022990901,0.443499384127093,-0.402087773741051,0.0065773735875117,0.0155057723853459
ENSG00000156504,0.139144970976383,0.249421342940746,0.443499384127093,0.129746306380044,0.193653086743259,0.269152743293705
ENSG00000132467,-0.0804992593199094,0.249533669179455,0.443651279873607,0.249563772317428,0.0278827505335944,0.053035620155192
ENSG00000074706,-0.149178833368362,0.249628379838081,0.443723996582199,0.591002122685059,0.0011737249663595,0.0035347906388587
ENSG00000092439,-0.138445931618985,0.249664992057977,0.443741248951412,-0.508147424448451,0.0001529404143719,0.0006103468910372
ENSG00000167772,-0.134418500844162,0.2496958120678,0.443748203946352,1.64499221039262,1.077819799869e-08,1.33469487754145e-07
ENSG00000085760,-0.0793220722067326,0.249730634130567,0.443762268945298,-0.0237673918243491,0.815322043146045,0.857380889824045
ENSG00000262003,-0.121423388239648,0.249809913097143,0.443825157501746,0.0904908539272213,0.666958428612396,0.732942216211772
ENSG00000273151,-0.133515402371094,0.249819848234824,0.443825157501746,-0.96579865798836,1.29645628966792e-07,1.20091069509624e-06
ENSG00000237310,-0.143835934524732,0.249899649291014,0.443919109878006,-0.230593462308872,0.200597291178121,0.276941132947497
ENSG00000187068,-0.149830738315666,0.249963014617279,0.443983848903411,0.318693234075434,0.0241338655513399,0.046908572173465
ENSG00000173889,-0.134398748497124,0.250173762191291,0.444310325873226,-0.166548353459439,0.0590554433358202,0.099962522976148
ENSG00000213341,-0.126708631721423,0.250213630877263,0.444333283129947,0.18716710972898,0.125305910793791,0.18760713478854
ENSG00000168661,0.111904849812471,0.250325740034733,0.444484507391561,-0.593465153784546,0.0029250168667741,0.0077388433264508
ENSG00000182173,0.135858801527073,0.250428538181924,0.444619168015533,0.489101753051959,0.0010321790130094,0.0031723419094442
ENSG00000271997,0.150596862866757,0.250540352676797,0.444769805849917,-0.486583044074768,0.0002967957738843,0.0010845087023368
ENSG00000125449,0.12918585335949,0.250585633607961,0.444802310780594,0.464501393977047,0.0022386976435646,0.0061648769427966
ENSG00000103226,-0.126061103427511,0.250689146278653,0.444938161905677,0.173554502892839,0.12788319494986,0.190774543963848
ENSG00000105011,0.151042892895587,0.25074878634249,0.444974983184206,0.643358347410306,0.0034477779054507,0.0089223723213041
ENSG00000167548,0.13371682813147,0.250763854821368,0.444974983184206,-0.141512657779327,0.292568216517971,0.377829776359007
ENSG00000142230,0.0991454164888686,0.250862836939779,0.445102733384706,0.595729931965391,2.78766521227346e-09,4.02851954025883e-08
ENSG00000165644,0.152605906368939,0.250995468149639,0.445290152831739,0.766560149910519,0.0036512607406473,0.0093753509923526
ENSG00000069345,-0.0991508456548605,0.251137969697325,0.445491451591436,0.721823776159691,2.59480406398315e-12,8.2471475645731e-11
ENSG00000163513,-0.146932351663338,0.251162958822288,0.445491451591436,1.12269645594744,2.98973623442376e-13,1.20808405197046e-11
ENSG00000062822,0.150145812314707,0.251279457812631,0.445650157892881,0.268130754579996,0.279435601653172,0.363752343366056
ENSG00000125124,0.0957335414924497,0.251322955607723,0.445664070112859,0.513798945810691,2.33651854098728e-05,0.0001175108999115
ENSG00000250317,-0.0943183470248449,0.251341348297338,0.445664070112859,0.205495491600309,0.162405722742645,0.232270587089422
ENSG00000107959,0.0939797038579655,0.251381797537604,0.445687874112037,0.410018619825908,2.23390572999883e-06,1.50100454638676e-05
ENSG00000144120,-0.104001582645675,0.251561351275789,0.445921565345714,-0.0359421195317747,0.71426906987842,0.773402629238302
ENSG00000169744,-0.141840367188815,0.251567683966561,0.445921565345714,-0.018324097621751,0.905619141378404,0.927833688164824
ENSG00000142731,0.148107098478975,0.251616549467705,0.445931863233168,0.440507956278812,0.0385216816071063,0.0694971563160472
ENSG00000091651,0.148682099834312,0.251631232987838,0.445931863233168,-0.717674463436916,2.04059976666727e-08,2.32027266492059e-07
ENSG00000237765,-0.127166202866108,0.251654611394076,0.445931863233168,0.126739275394571,0.332870906280183,0.42002240555015
ENSG00000136161,-0.13666816730172,0.251709474362383,0.445981161493815,0.210796855262828,0.0844140949003494,0.134812558549548
ENSG00000148834,-0.105416557006234,0.251743141075368,0.44599289747717,0.601574902790628,1.54685984026655e-05,8.20590963364547e-05
ENSG00000172977,0.0951204099309303,0.251849563520885,0.446096705919001,0.345260392712181,0.0044491562153895,0.0110939606234313
ENSG00000151327,-0.112745828876266,0.251877597675702,0.446096705919001,0.535879910492021,9.302100366582529e-11,1.9505819610726603e-09
ENSG00000119125,0.127883281925988,0.25188288415703,0.446096705919001,0.536877479269136,4.65276703835375e-05,0.0002153914688924
ENSG00000184162,0.120154258667973,0.251932880430302,0.446137341786379,0.626021821919336,0.0001727241609118,0.000677320676983
ENSG00000172270,0.13062294336935,0.252039576853352,0.446270379348096,1.53678848285518,8.31442952286049e-09,1.05956604901232e-07
ENSG00000115761,-0.0756069621099926,0.25206212609917,0.446270379348096,0.166137866666122,0.0800960834986146,0.129104324478866
ENSG00000153234,-0.614780479083554,0.252111613902531,0.446310083349136,3.36903175077796,2.37109245278889e-38,4.6372245463343304e-35
ENSG00000260300,0.149926406473378,0.252178272995077,0.446380173686251,0.210691937051206,0.156277798269729,0.225031438179983
ENSG00000164197,-0.144470062157132,0.252316711822252,0.446577292484715,0.475510023281256,0.0001230332703254,0.0005062847549821
ENSG00000077063,-0.146995216197336,0.252550420994099,0.446912789930738,-0.210718446433612,0.20818150793159,0.285717553996778
ENSG00000245146,-0.123257146960284,0.252560465810967,0.446912789930738,-0.715787725517631,1.5916203546222501e-09,2.47701722669488e-08
ENSG00000100505,0.104536980136239,0.252596147124211,0.446927975364498,0.299656271786767,0.274063878168316,0.358094509618107
ENSG00000106066,-0.141078560169945,0.252658333723801,0.446948392552499,1.19336835657343,3.89366672599221e-07,3.17997235728585e-06
ENSG00000152684,0.101268729274631,0.252667936180311,0.446948392552499,1.02225223921707,1.79184399243213e-19,2.7394924213144802e-17
ENSG00000251322,0.14603013664689,0.252710448205236,0.446948392552499,0.0774188096288492,0.702610839547223,0.763581407701776
ENSG00000158874,-0.123101784356209,0.252716090259038,0.446948392552499,0.362705831580081,0.0067251309170319,0.0157944472485829
ENSG00000109654,-0.146869868576776,0.252758157344848,0.446974858560073,0.222637822238879,0.0289949590358939,0.054852396870896
ENSG00000102241,-0.0639340042978506,0.252850142917241,0.44708958475299,0.183870107800241,0.246573949512648,0.328302699718742
ENSG00000223459,-0.114500775835273,0.253007189009994,0.44731931401724,0.145093856770616,0.538092443053011,0.619232696901112
ENSG00000174851,-0.124556369231176,0.253263829462341,0.447677475691733,0.446393926628137,0.0318600683973937,0.05927492177232
ENSG00000173275,0.137098121297302,0.253275927649761,0.447677475691733,0.169872346010799,0.181544368147867,0.254896733974613
ENSG00000087842,0.123175795130015,0.253291203351901,0.447677475691733,0.0822213305327204,0.570704675554258,0.648871884429877
ENSG00000146842,-0.139432802809874,0.253320215848572,0.44768077580097,-0.0655740307385985,0.458561886509165,0.54497002979316
ENSG00000130475,0.151687027773151,0.253479755999475,0.447914725805565,-0.0376109990543772,0.805536197490491,0.849553459060183
ENSG00000253878,0.146760387933796,0.253673550473222,0.448209148746987,-0.73800324722014,0.000230152579753,0.0008700365026835
ENSG00000251562,0.155835607827335,0.253887884166082,0.448535478176912,-0.465799542257214,0.0033990316565252,0.0088174528150073
ENSG00000122035,-0.121821198514467,0.253912637900779,0.448535478176912,1.28413413357458,8.965354640955661e-09,1.13512146632316e-07
ENSG00000204516,0.148973688042702,0.253969362406405,0.448571927440438,-0.410030453269398,0.129010705818313,0.192241482495353
ENSG00000075420,-0.138733585936835,0.253987670290978,0.448571927440438,0.627415470319324,4.37322907127532e-06,2.71980173913362e-05
ENSG00000138722,-0.136406984375494,0.254271370695974,0.449024889765286,1.2949118906875,1.81862542818494e-06,1.25208156679731e-05
ENSG00000188735,0.146785311822563,0.254340369599678,0.449077187129642,-0.154626816995188,0.33960112188218,0.426716002550033
ENSG00000143622,0.102827481730367,0.254371760895039,0.449077187129642,0.785565402726281,2.8782994618283596e-11,6.913816284657e-10
ENSG00000108641,0.129604248221767,0.254388195689008,0.449077187129642,-0.502177484279476,0.002196559039215,0.0060655248981146
ENSG00000077147,-0.13863285520102,0.254424279974171,0.449077187129642,0.405488142258421,0.0010169298207689,0.0031320370836825
ENSG00000197448,-0.0921016826421991,0.254503459883903,0.449077187129642,0.286746315757536,0.0102996214166142,0.022733405603626
ENSG00000183397,0.118984287978936,0.254512132795142,0.449077187129642,-0.0811777501298548,0.736270252105211,0.79200070399961
ENSG00000144476,0.149202168415775,0.254518506818853,0.449077187129642,3.85394731633578,9.35814943650789e-31,7.03924799665116e-28
ENSG00000124383,-0.0880364409904721,0.254518825375986,0.449077187129642,0.0022040635104048,0.984557910865293,0.988392014543696
ENSG00000141338,-0.129939635283004,0.254622017350577,0.449211201342075,-0.405324462118415,0.0008926101335484,0.0027958786832712
ENSG00000165646,-0.13945519261811,0.254754886201064,0.44939753804984,0.268298032464383,0.0515457834952778,0.0891070774671461
ENSG00000156983,0.106227305383273,0.254898647060709,0.44960304677275,0.199090562316575,0.205748819649084,0.28306745641915
ENSG00000165861,-0.109748402688877,0.254995456126473,0.449717369685455,-0.21824113094572,0.042951882511361,0.0762226377928307
ENSG00000168421,0.149287749691359,0.255026610799264,0.449717369685455,0.4845118495064,0.0014846641904429,0.0043333109830699
ENSG00000138443,0.101231230544312,0.255045267927969,0.449717369685455,0.109967154810081,0.337530473034843,0.424696288095653
ENSG00000211899,-0.131343936337739,0.255131770766414,0.449821804947583,0.330190695624896,0.231349171374588,0.311552483081386
ENSG00000143891,-0.0770008643610474,0.255216897148927,0.449923791318024,0.364092179979187,0.0040829860565691,0.0103052980259409
ENSG00000239382,0.14957003273503,0.255254671280756,0.449938512521194,0.169531852064592,0.242512034059489,0.323761401254626
ENSG00000047932,-0.129842233608318,0.255279812130779,0.449938512521194,0.153915136571439,0.0806255837567146,0.12981515505417
ENSG00000165476,-0.123227604722836,0.255341921125089,0.449999889206557,0.44855666814465,0.0007455205609746,0.002397039804554
ENSG00000113712,-0.137245647533343,0.255608626945676,0.450373661921805,0.579519641115779,1.5874016882381301e-09,2.472555323776e-08
ENSG00000154016,-0.134853773129327,0.25585528353223,0.450713861818641,0.510527798619247,0.0400950545869256,0.0719053992763204
ENSG00000203778,-0.115171171061767,0.255856365167725,0.450713861818641,0.476445895879661,0.0005122453715068,0.0017330446567322
ENSG00000006015,0.149475257950349,0.256028361450878,0.450950951442835,0.345410339824798,0.139227307161589,0.204566376985494
ENSG00000106809,0.104796166985612,0.256045640875012,0.450950951442835,-0.372820810005422,0.145382285755262,0.212048661806612
ENSG00000103148,0.140743545093394,0.256181089075494,0.451141326324938,-0.205124433771196,0.189567035032283,0.264337795403891
ENSG00000161558,0.123482451268709,0.256230979730226,0.451154320547477,-0.191433705420205,0.283367751801595,0.367940351739547
ENSG00000181754,0.128572948178305,0.256243179757956,0.451154320547477,0.0711833991488355,0.554615829814668,0.634593830230854
ENSG00000133111,-0.14120929462874,0.256363100991784,0.451229585851023,-0.421056680778598,0.0145999793310958,0.0305816360098174
ENSG00000171606,0.101887849023184,0.256376392126956,0.451229585851023,0.190456826912666,0.0570302137406285,0.0970777736042171
ENSG00000011347,-0.146076310599491,0.256397018082251,0.451229585851023,0.6573895844768,0.0010411325888475,0.0031948395006728
ENSG00000164163,-0.136913568448548,0.256430955749928,0.451229585851023,0.869890191293466,1.88157449525276e-11,4.75843701661509e-10
ENSG00000203797,-0.105095409267047,0.256444032927332,0.451229585851023,0.304370768466876,0.0096263387226684,0.0214360310284045
ENSG00000113312,0.0800451218989554,0.256450091449287,0.451229585851023,0.211603797877298,0.0884131431514349,0.140116037355653
ENSG00000136319,-0.106482011663076,0.256566389914272,0.451309627942382,0.0509744787418357,0.651437045234688,0.719864869106483
ENSG00000179943,0.138734693800722,0.256598505597162,0.451309627942382,-0.0270295045093413,0.852711254758002,0.886831187375051
ENSG00000006534,0.125643654576246,0.256612671137069,0.451309627942382,0.489522446599993,0.0073005008068151,0.0169115201886235
ENSG00000162929,0.142461014959884,0.256623597190149,0.451309627942382,0.0779220310068022,0.588032613211765,0.664299319977678
ENSG00000164054,-0.0989471637305971,0.256632409097966,0.451309627942382,0.604869800904707,0.0007687569813537,0.0024598881768101
ENSG00000196290,-0.0762478223884804,0.256755479538282,0.451477915400932,0.294181774227199,0.0178824660035833,0.0363699405630282
ENSG00000092036,-0.122737793114758,0.256909593670624,0.45170074827462,-0.239925663861094,0.0343361565274937,0.063140819149411
ENSG00000253200,0.147457838674747,0.257074667839154,0.451919069610817,-0.297720560568883,0.0299804988647723,0.0563967883742841
ENSG00000182117,-0.0976597339084406,0.25711317027996,0.451919069610817,0.689936596394234,8.27212200528146e-06,4.74430051118156e-05
ENSG00000152475,-0.141464641302482,0.257115973208725,0.451919069610817,-0.0022203305419924,0.991743470857568,0.994013682089501
ENSG00000101150,0.0887404684529083,0.257287614413682,0.452172563609383,0.633755944343006,7.92359858238499e-08,7.76894010738122e-07
ENSG00000242086,0.149449392550306,0.257392693966298,0.452309036642747,-0.820754470031531,1.39973021724307e-08,1.67192531160598e-07
ENSG00000178691,-0.142089942245524,0.257460813885107,0.45237174144029,0.200642283476468,0.0387709140635315,0.069876730046554
ENSG00000056097,-0.137500576715287,0.257483236532865,0.45237174144029,0.168648447135501,0.069183717421607,0.114400176668748
ENSG00000139372,0.122865631730284,0.257800169382323,0.452880314598773,0.20275777739098,0.0130598912362144,0.0278697147963618
ENSG00000184845,-0.14314843268634,0.257903784649627,0.453014082057903,-1.21832327312314,1.45906217958408e-09,2.29261103911509e-08
ENSG00000149932,-0.115437675201442,0.257962648507821,0.453069222491052,0.486291838874279,0.0015794558829792,0.0045609723184445
ENSG00000056277,-0.137701795292479,0.257996721897733,0.453080815412354,0.0664530841312527,0.560717216818323,0.639922204729909
ENSG00000151893,0.094955278275306,0.258051571614327,0.453128888315959,0.386071358119553,0.0004039345797838,0.0014129391457668
ENSG00000165478,0.144922895542645,0.258245061022873,0.453420371168873,0.492293622889333,0.0715601261682826,0.117692877797429
ENSG00000165406,-0.0931529944788007,0.258424944550413,0.453687905633959,0.0270265503578934,0.742723881058569,0.797151713120923
ENSG00000198522,-0.0750046636452106,0.258577732414628,0.453907819370095,0.178493240066146,0.0984327375422772,0.153183139457574
ENSG00000256771,-0.135906891119285,0.258778003519514,0.45417355297324,0.0175557211101636,0.90344846752963,0.926244644001161
ENSG00000105963,0.142794830197388,0.258784190958619,0.45417355297324,0.729537122926198,0.0034936399902168,0.0090259289082344
ENSG00000171119,-0.145119205206106,0.258851333716479,0.454243051250497,0.0742012366466848,0.731001125150557,0.787421936087859
ENSG00000260077,0.147297067995035,0.258943200350689,0.454311196645201,0.210856072128476,0.114904136226745,0.174365184168621
ENSG00000167977,-0.0858787527218596,0.258955632496756,0.454311196645201,0.383711317455801,0.0058073881117632,0.0139563805723507
ENSG00000086666,-0.124335720199132,0.258972808613966,0.454311196645201,0.0595878593720452,0.630726754638617,0.701988014040461
ENSG00000015171,-0.126587514650427,0.259074843262545,0.454441854401818,0.160960164528891,0.0776996391171756,0.125787573154984
ENSG00000065883,-0.108919394668161,0.259163566205245,0.454549136855993,-0.201911697275656,0.0293549246714902,0.0554083174728372
ENSG00000167967,0.148401261875418,0.259335506078759,0.454784151968582,0.264299261389576,0.298333502678447,0.384142195258523
ENSG00000231683,0.143943340786134,0.259352713392221,0.454784151968582,0.43406913583677,0.0328099169009507,0.0607147998616218
ENSG00000138061,-0.143839968522335,0.259518933064531,0.455027242621757,1.47965301610186,1.56418725069393e-13,6.84880555020257e-12
ENSG00000169764,-0.128416332448641,0.259682117914117,0.455264961054493,0.262609640726133,0.0407315945396984,0.0728865473598019
ENSG00000267980,0.139101189350868,0.259814101631692,0.455447934110318,-0.0051781755881814,0.975793053290061,0.981549356421571
ENSG00000182446,0.111785997615074,0.259897478518888,0.455545670712456,0.727945547830969,1.67469934855969e-07,1.51119594245915e-06
ENSG00000155975,-0.127817551282784,0.259946778140508,0.45556888599335,-0.021576329178619,0.874764145489465,0.904135608359897
ENSG00000186174,0.148273790003393,0.259965970536225,0.45556888599335,0.280907585618008,0.241768026922068,0.322915080940894
ENSG00000116791,-0.128561709762774,0.260037303092846,0.455645474140164,0.324368422474988,0.0118444100870423,0.0256566207128017
ENSG00000009954,-0.0844647245703792,0.260107407060461,0.455659694045488,0.108233542986013,0.172377578215648,0.244165823386893
ENSG00000175826,0.123860282236752,0.2601489596545,0.455659694045488,0.379600194367,1.3837039548711e-07,1.27129155089566e-06
ENSG00000164733,-0.109363567688331,0.260155686274873,0.455659694045488,1.17992475379482,7.84415280624255e-10,1.31871671475032e-08
ENSG00000066739,-0.122947519547363,0.260155934946175,0.455659694045488,-0.316756427915278,0.0012547839061707,0.0037436986525318
ENSG00000107140,0.133667401722371,0.260248535799554,0.455748262679508,0.214959204661915,0.234857436872696,0.315416122972972
ENSG00000103507,-0.12664261099404,0.260263479679807,0.455748262679508,0.671081995209703,0.0004758157034872,0.0016291467644143
ENSG00000111775,-0.130082821187153,0.260289406147119,0.455748262679508,0.512195376866332,0.0017966889729558,0.0050996004711755
ENSG00000196411,-0.124646503535259,0.260449348321685,0.45597989941839,0.201742857126923,0.2174991271313,0.296122633940864
ENSG00000171109,-0.106916088449537,0.260544039146045,0.456048853066926,-0.0946050541415246,0.339352181052072,0.426531087546855
ENSG00000180539,0.14099509726856,0.260591747002126,0.456083953258947,-0.14935030314242,0.51340899667426,0.596678802251648
ENSG00000186094,-0.143017577172106,0.260653297241822,0.456143270173189,-0.34942184317965,0.0651760693978765,0.108686060246482
ENSG00000259881,-0.140188541679469,0.260797505451052,0.456347210599337,-0.316936119843425,0.219164747908971,0.297906451888498
ENSG00000126653,0.0961533714442491,0.260861182184728,0.45640698421156,-0.240519640839046,0.0069720204006582,0.0162889747207662
ENSG00000062096,0.136386498554654,0.261069111083881,0.456640076223517,0.679315531225817,0.0037286323307878,0.009543112725178
ENSG00000226450,0.145545417244403,0.261075629317945,0.456640076223517,-0.170327934813759,0.482698368763186,0.568372776191572
ENSG00000268869,0.147595151272875,0.261135118395324,0.456647266734777,-0.990104112762058,1.90564098517307e-05,9.82528388835996e-05
ENSG00000123297,-0.114425381465889,0.261202944332892,0.456688698697377,0.458759364614714,8.62048015902965e-05,0.0003714060889195
ENSG00000077235,0.114991510284822,0.26123105717159,0.456688698697377,0.244796029857143,0.0022541612711166,0.006201638849243
ENSG00000139343,-0.111407802209742,0.261241885975689,0.456688698697377,0.0519750243374634,0.660127581989399,0.727342826112339
ENSG00000198515,-0.139734108045859,0.261346684588201,0.456769720249367,-0.138154862121344,0.367406711511183,0.455047001979738
ENSG00000204388,-0.141252836154882,0.261364451726022,0.456769720249367,1.74244083401351,5.53721862622366e-10,9.680562909350261e-09
ENSG00000234072,0.137664644292771,0.261371322458966,0.456769720249367,-0.183037752410018,0.317269613634497,0.404125803724615
ENSG00000136536,-0.139541762542888,0.261953494648042,0.457690119052389,0.27321573421488,0.0405052544386805,0.0725346199617344
ENSG00000040341,-0.117779751417748,0.262020308369665,0.457758360766157,-0.185057772723649,0.11273683424698,0.17164958650249
ENSG00000142459,0.144074396464648,0.262150056893782,0.457888025661116,0.0928996163556347,0.692846491869496,0.755308238033576
ENSG00000163170,-0.115657423967164,0.262293688333019,0.458090385257666,0.304011111523062,0.0752533080828887,0.12261211029823
ENSG00000132323,0.121098582355798,0.262421629321707,0.45826530186082,-0.188362517521047,0.0188351283637341,0.0380448082250479
ENSG00000131899,0.134042971146019,0.262462894689999,0.458288836339595,0.57532483129743,0.0052748444145755,0.0128513276094998
ENSG00000153015,-0.091894887135102,0.262509354763708,0.458321435397318,0.0106799674217667,0.931294354794126,0.947409619316866
ENSG00000234509,-0.139263966938934,0.262635063867809,0.45849237570741,-1.1125166162732,1.05616927982117e-15,7.58177606765046e-14
ENSG00000140044,0.115073307601993,0.262686243105878,0.458526978788495,1.47566232172103,8.10221819550648e-18,9.00328306755221e-16
ENSG00000240972,-0.141923509578556,0.26273689244094,0.458526978788495,0.353011181360186,0.217628021136485,0.296256873691876
ENSG00000183647,0.122455002868104,0.262759159732571,0.458526978788495,-0.311340233897684,0.0305393145176202,0.0572314635677084
ENSG00000135486,0.0655836386652457,0.262766097291418,0.458526978788495,0.058821035815432,0.61717205387139,0.690029337414574
ENSG00000235532,-0.143932589202742,0.26290510414569,0.458721009053187,-0.692518082486406,0.0006959502120186,0.0022599507881092
ENSG00000136574,-0.123145662356452,0.262984396562583,0.458810818587763,0.260004024684268,0.103454338551249,0.159719687968532
ENSG00000211943,0.143989790186693,0.263042149454424,0.45883828180905,0.700075123816842,0.0106115348541094,0.023304385872148
ENSG00000224397,-0.144069630100112,0.263055781864211,0.45883828180905,0.668100118858517,0.0010613459956462,0.0032466784283919
ENSG00000196659,-0.128734018423333,0.263099678106973,0.458866316766095,-0.0119982551720651,0.925252265111725,0.942672550493876
ENSG00000103528,0.10878921914655,0.263160728923408,0.458924261542227,0.0920711764024825,0.495794215924161,0.580252897085741
ENSG00000106610,-0.122885943578981,0.263256140673797,0.459042109536082,-0.191208734360279,0.106304077204258,0.163393922711103
ENSG00000240342,-0.140241486081568,0.263435131079674,0.459305654061316,0.14770906917201,0.563173501495625,0.642150879970292
ENSG00000165071,0.145266168993637,0.263877512801561,0.460028323585976,1.03345224074993,1.15959770171643e-09,1.87014613400512e-08
ENSG00000112144,-0.131225880479385,0.263967771313228,0.460110991677035,0.529255076615574,1.66089607030413e-06,1.15295899475726e-05
ENSG00000015532,0.115443113459946,0.263980730247884,0.460110991677035,0.112115811085463,0.49098263720086,0.575793189883047
ENSG00000113068,0.0828159448248102,0.264021276695041,0.460133033420123,0.743471821288829,3.18490909165634e-10,5.905973015981691e-09
ENSG00000147324,0.105533055398627,0.264283954273505,0.460542157003239,0.444945151732025,0.0050875303011588,0.0124497655084081
ENSG00000147138,0.128242852902774,0.264345855639635,0.460559433936593,0.860417472225742,7.40711075255792e-05,0.0003247086088419
ENSG00000139865,-0.142565235022113,0.264351000336686,0.460559433936593,-0.783131333146543,9.4562993912363e-11,1.98097162864316e-09
ENSG00000046653,-1.31086718118201,0.264377647409515,0.460559433936593,-0.543583170657183,0.0038562209819245,0.0098191214934241
ENSG00000182853,-0.14281385431823,0.26443912021834,0.460617867621552,0.898993118038214,0.0137406170533408,0.0290896111623589
ENSG00000106526,-0.108567383017068,0.264565620376829,0.460752593989728,-0.287790943272115,0.0066413140600645,0.0156238644158823
ENSG00000197837,0.144738911395392,0.264572342049644,0.460752593989728,0.110728384234303,0.577676535779427,0.654844424190474
ENSG00000161944,-0.103630330036771,0.264692182946719,0.460857168429235,0.489868194470328,0.0011071444569501,0.0033678131262016
ENSG00000012779,0.142355143948109,0.26471205462363,0.460857168429235,1.12345734498977,2.11999870083869e-06,1.43399312630398e-05
ENSG00000206573,0.124922919334178,0.264716223413178,0.460857168429235,-0.497223591746809,4.94619641824508e-05,0.000227503983714
ENSG00000204220,-0.0988011354701123,0.264976817677967,0.461262157182292,0.436520709189026,7.43567806386346e-05,0.0003256203189752
ENSG00000244617,0.141353481965095,0.26511788904814,0.461459021232921,-0.604803593820764,0.000657599313777,0.0021520898559752
ENSG00000099956,-0.114406036402364,0.265367484194429,0.461844718165314,0.303175395108217,0.0414703799271352,0.0740009163955255
ENSG00000132824,-0.109358140361855,0.265415008113314,0.461878686694605,0.661061028500741,8.26710091818058e-07,6.18052172619127e-06
ENSG00000267436,0.128981894172914,0.265467441445036,0.461921190579399,0.295595709851414,0.171854370169353,0.243516389087964
ENSG00000107338,0.133385285054727,0.265597299878043,0.46209839324704,1.17735753938103,1.81454106584318e-14,9.86155413244933e-13
ENSG00000143171,-0.1017570307833,0.265777592749297,0.462338780360191,-0.856319569531429,0.0047892652283504,0.0118144874486115
ENSG00000228981,-0.144158473900223,0.265791533870663,0.462338780360191,-0.680132562532721,0.0034020986120054,0.0088236199170533
ENSG00000106333,-0.139815643240728,0.265896164780137,0.462472004804262,0.3118350650655,0.153621752275585,0.221857550319287
ENSG00000132613,0.150166169164996,0.266011531190158,0.462623871389653,0.178651021849989,0.413913015893938,0.501385425479584
ENSG00000231259,-0.131736211537956,0.266171838243141,0.462819182164527,-0.0765407790123911,0.505186846275115,0.589013207834616
ENSG00000176783,0.0742593784248594,0.266208025831476,0.462819182164527,-0.101699281314393,0.352048738968263,0.439626332639748
ENSG00000229358,0.142537617801751,0.266518622550855,0.463273313031512,-0.231540711662349,0.0109639954625738,0.023981492013873
