ensembl_id	baseMean	log2FC	lfcSE	log2FC_shrunk	stat	pvalue	padj	deg	approvedSymbol	biotype	sm_tier	sm_categories	sm_evidence
ENSG00000241528	15.6143847310197	0.465534158275982	0.294733520697301	0.232558041306083	1.5795086937332	0.114219424004394	0.272936003868966	False			none		
ENSG00000122218	2304.45814274573	-0.207536844346429	0.131395437392691	-0.166128902245607	-1.57948288361171	0.114225339479966	0.272936003868966	False	COPA	protein_coding	B	Structure with Ligand	weak
ENSG00000119616	370.510848713876	-0.171847125178701	0.108809318136092	-0.146175481175541	-1.57934199131516	0.114257635130701	0.27297362285608	False	FCF1	protein_coding	B	Structure with Ligand	weak
ENSG00000171302	341.192294973189	-0.185370802643847	0.117408249481147	-0.154437592935109	-1.5788567112025	0.114368927150693	0.273199934323469	False	CANT1	protein_coding	B	Structure with Ligand;High-Quality Pocket	strong
ENSG00000084733	1053.3606637016	-0.256642871254104	0.162562943795011	-0.189368642130284	-1.5787292310462	0.114398177038593	0.273230229648151	False	RAB10	protein_coding	B	Structure with Ligand	weak
ENSG00000109881	41.9957031538348	-0.288977632311768	0.183083955997989	-0.200962225680636	-1.57838861814272	0.11447635839167	0.273374117384381	False	CCDC34	protein_coding	none		
ENSG00000163950	346.3196539996	-0.168486348222936	0.106750276963283	-0.14405696886934	-1.57832235208988	0.114491573415833	0.273374117384381	False	SLBP	protein_coding	none		
ENSG00000182287	147.789963080322	-0.419552724531911	0.265835799443689	-0.220885859383583	-1.57824012194709	0.114510456089259	0.273379623888833	False	AP1S2	protein_coding	none		
ENSG00000274276	118.023895957753	-1.04047198893215	0.659370209401799	-0.112874949392025	-1.57797846201772	0.114570557893639	0.273483520159486	False	ENSG00000274276	artifact	none		
ENSG00000134644	890.015924761853	-0.204322641381155	0.129506434489297	-0.165257348339302	-1.57770262293834	0.114633943443374	0.273595223627804	False	PUM1	protein_coding	none		
ENSG00000141258	490.514228730784	0.28203953884617	0.178782198521578	0.200609518987495	1.5775594056817	0.114666864471107	0.273634196043627	False	SGSM2	protein_coding	none		
ENSG00000153896	62.1641857669672	-0.13992620417358	0.0887324726632739	-0.124820071598295	-1.57694471903852	0.114808245595168	0.273931942470414	False	ZNF599	protein_coding	none		
ENSG00000138459	460.183079238941	-0.268529959607005	0.170303319678238	-0.193692367266224	-1.57677466366687	0.114847383424668	0.273972191831761	False	SLC35A5	protein_coding	none		
ENSG00000139988	30.7016654050982	0.466874876503114	0.296103800169457	0.233556505995819	1.5767270674538	0.114858339456997	0.273972191831761	False	RDH12	protein_coding	none		
ENSG00000100528	2130.80404652564	-0.278476381895558	0.176627786105228	-0.196993408530076	-1.57662838920289	0.114881056532921	0.273986751170056	False	CNIH1	protein_coding	none		
ENSG00000167721	459.015425427276	-0.0957305552093553	0.0607239718146523	-0.0902568781555201	-1.57648705031274	0.114913600825485	0.273990081236544	False	TSR1	protein_coding	B	Structure with Ligand	weak
ENSG00000111676	259.309219365433	0.353229544996005	0.224081277532195	0.220896563062784	1.57634564068055	0.11494616866465	0.273990081236544	False	ATN1	protein_coding	none		
ENSG00000100601	115.818611883803	-0.122228115641368	0.0775399093127645	-0.111637427500744	-1.57632523334983	0.114950869245694	0.273990081236544	False	ALKBH1	protein_coding	B	Structure with Ligand	weak
ENSG00000132329	328.031027060524	-0.497625561687946	0.315709770701708	-0.215664225548118	-1.57621210322983	0.114976930139041	0.273990081236544	False	RAMP1	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000198189	2072.86128673987	-0.262064649267375	0.166265441545911	-0.19123134492189	-1.5761823192525	0.114983792011781	0.273990081236544	False	HSD17B11	protein_coding	B	Structure with Ligand;Med-Quality Pocket	weak
ENSG00000273270	18.0124460767231	0.455631980452663	0.289084300306197	0.232691263886843	1.57612149801998	0.114997805498108	0.273990081236544	False	LINC03072	lncRNA	none		
ENSG00000257335	6.56105136258316	-0.64834292293903	0.411354457965805	-0.196531177258895	-1.57611741014103	0.11499874741204	0.273990081236544	False	MGAM	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000159377	2767.89108546552	-0.146482752993057	0.0929450489344955	-0.129394588384834	-1.57601458789153	0.11502244133016	0.274006948204102	False	PSMB4	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000127578	10.4405736721737	0.69223872479526	0.439377305218564	0.21310214118041	1.57549950025505	0.115141193722279	0.274250226295179	False	WFIKKN1	protein_coding	none		
ENSG00000085644	39.3220689885074	0.336044287578769	0.213354150969274	0.216438439857704	1.57505390006293	0.115244003703136	0.274440900400267	False	ZNF213	protein_coding	none		
ENSG00000173120	1212.90569251613	0.125818741602894	0.0798844941689295	0.11444368373679	1.57500830307355	0.115254528024027	0.274440900400267	False	KDM2A	protein_coding	B	Structure with Ligand;High-Quality Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000122194	68476.2694049078	-0.268130053275068	0.170248303346163	-0.193210118279406	-1.57493524461083	0.115271392351375	0.274441432461222	False	PLG	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Med-Quality Pocket;Druggable Family	strong
ENSG00000241506	19.0561213012525	-0.284746677334039	0.180812461967395	-0.199523920424869	-1.57481776552208	0.11529851450836	0.274466382978042	False	PSMC1P1	processed_pseudogene	none		
ENSG00000163743	270.182041249517	-0.269723540784989	0.171284093382283	-0.193935121470252	-1.57471447265685	0.115322365666807	0.274483540853946	False	RCHY1	protein_coding	none		
ENSG00000064419	678.179558591535	-0.12922502376579	0.0820670401712089	-0.116805184724743	-1.57462756663576	0.115342435975736	0.274491696120033	False	TNPO3	protein_coding	B	Structure with Ligand	weak
ENSG00000177380	47.6455613093839	0.343177749210867	0.217981707815822	0.217944380237794	1.57434196038516	0.115408413994214	0.274573404445454	False	PPFIA3	protein_coding	none		
ENSG00000076382	187.558132933556	0.209642703995397	0.133162719672786	0.167417792120044	1.57433480264253	0.115410067888424	0.274573404445454	False	SPAG5	protein_coding	none		
ENSG00000184785	13.7467562721811	0.396163571154249	0.251694154545397	0.225965046861764	1.5739879691278	0.115490230843431	0.274724489697082	False	SMIM10	protein_coding	none		
ENSG00000164713	1321.66767498097	-0.236143723227947	0.150051246234918	-0.180324830795881	-1.57375382846367	0.115544372068471	0.274813640633578	False	BRI3	protein_coding	none		
ENSG00000177119	2218.68374002179	-0.259802728188885	0.165131779387203	-0.189844446022717	-1.57330544824868	0.115648108406107	0.275019613099028	False	ANO6	protein_coding	none		
ENSG00000162408	209.893302451334	0.169539860792641	0.107766116832769	0.144969299685604	1.57322046831966	0.115667777441253	0.275019613099028	False	NOL9	protein_coding	none		
ENSG00000157216	644.560915669623	-0.245839809997734	0.15627100051301	-0.184450454477722	-1.57316334566673	0.115681000246662	0.275019613099028	False	SSBP3	protein_coding	none		
ENSG00000178764	396.093000595633	-0.123259132600028	0.0783634590222949	-0.112389566284775	-1.57291592456326	0.115738287237481	0.27510595945265	False	ZHX2	protein_coding	none		
ENSG00000154814	381.616771195196	-0.160844224236556	0.102262107547976	-0.139029661929589	-1.57286240322297	0.115750682309116	0.27510595945265	False	OXNAD1	protein_coding	none		
ENSG00000163634	491.047943507031	-0.186664904111213	0.118714947940439	-0.154895958304811	-1.57237910936764	0.115862656175131	0.27533241003462	False	THOC7	protein_coding	none		
ENSG00000197530	170.190799246319	0.465288337681959	0.295930577521458	0.233723626408551	1.57228881712375	0.115883585330193	0.275342470719716	False	MIB2	protein_coding	none		
ENSG00000198265	733.754779010586	-0.229676370101975	0.146087287578667	-0.177900634861148	-1.5721858753678	0.11590745018493	0.275359502801767	False	HELZ	protein_coding	none		
ENSG00000115524	4714.29440054304	0.184156921187809	0.117152757757003	0.153968898334035	1.57193842222464	0.115964832731753	0.275456145961698	False	SF3B1	protein_coding	B	Structure with Ligand	weak
ENSG00000183475	218.565020569185	-0.15169458914276	0.0965117568135783	-0.132894312980203	-1.57177316164468	0.116003167866592	0.275507523683156	False	ASB7	protein_coding	none		
ENSG00000106244	811.918909744175	-0.138427554226256	0.0880879082897415	-0.123569008570955	-1.57147055610556	0.116073388425184	0.275605445092146	False	PDAP1	protein_coding	none		
ENSG00000134042	210.25997384093	-0.313732197061632	0.19964485385005	-0.206919794675084	-1.5714514599874	0.116077820859207	0.275605445092146	False	MRO	protein_coding	none		
ENSG00000225573	7.92505642623555	-0.498508539862552	0.317299377090133	-0.218826462299666	-1.57109838800895	0.116159796992927	0.275714328037947	False	RPL35P5	processed_pseudogene	none		
ENSG00000104320	544.23417780965	-0.251400617397295	0.160016620605907	-0.186707349062523	-1.57109065574164	0.116161592777081	0.275714328037947	False	NBN	protein_coding	B	Structure with Ligand	weak
ENSG00000215717	618.028712929367	-0.179914245907459	0.114519350566965	-0.150759619036897	-1.57103795137446	0.116173833709416	0.275714328037947	False	TMEM167B	protein_coding	none		
ENSG00000232721	77.7870810029736	-0.501021115147891	0.318966987228168	-0.213911685587379	-1.57076166252118	0.116238020179273	0.275761235333928	False	ENSG00000232721	lncRNA	none		
ENSG00000162927	344.782244816869	-0.211828280937879	0.134862083163526	-0.168526733910866	-1.57070301725229	0.116251648029517	0.275761235333928	False	PUS10	protein_coding	C	Med-Quality Pocket	weak
ENSG00000145241	260.966116307181	-0.228887764023623	0.145727432396625	-0.176942597220124	-1.57065667225002	0.11626241846064	0.275761235333928	False	CENPC	protein_coding	none		
ENSG00000203485	638.049983123807	0.383067837518011	0.243893012210375	0.226104621348121	1.57063883891674	0.116266563079462	0.275761235333928	False	INF2	protein_coding	B	Structure with Ligand	weak
ENSG00000114654	16.4343113438621	0.354756649739114	0.225874326502827	0.219286399393335	1.57059306044981	0.116277202917301	0.275761235333928	False	EFCC1	protein_coding	none		
ENSG00000085274	282.330001578386	-0.190223106007068	0.121122457969279	-0.156440125375048	-1.57050235931734	0.116298285946981	0.275771578984559	False	MYNN	protein_coding	none		
ENSG00000167632	224.750540543126	-0.236256459555732	0.150477754277919	-0.179705643092311	-1.57004243377654	0.116405239597632	0.275985510558389	False	TRAPPC9	protein_coding	none		
ENSG00000005243	383.254202663737	-0.185951909438145	0.118454533855111	-0.154424914347489	-1.56981673378238	0.116457753390659	0.276031889524053	False	COPZ2	protein_coding	none		
ENSG00000112578	103.928355326067	0.222045517445163	0.141446979319756	0.174336056943347	1.56981448817797	0.116458275970674	0.276031889524053	False	BYSL	protein_coding	B	Structure with Ligand	weak
ENSG00000113282	1844.43635690825	-0.211142129872025	0.134516037542541	-0.167999482340423	-1.56964280043747	0.116498235293424	0.276053996814283	False	CLINT1	protein_coding	none		
ENSG00000151287	433.597106996097	-0.250067470992347	0.159316131125584	-0.18621875352206	-1.56963057805633	0.116501080392155	0.276053996814283	False	TEX30	protein_coding	none		
ENSG00000081026	241.158355023166	-0.229597382201289	0.146321748091127	-0.177131801475943	-1.56912683997117	0.116618386914414	0.276238401043443	False	MAGI3	protein_coding	none		
ENSG00000119953	214.013791938913	-0.284585588640056	0.18137085751614	-0.198580601366657	-1.56908112216832	0.116629037903683	0.276238401043443	False	SMNDC1	protein_coding	B	Structure with Ligand	weak
ENSG00000182197	726.031477316361	0.147182535848871	0.0938017671563231	0.129955412040822	1.56908062940422	0.116629152708313	0.276238401043443	False	EXT1	protein_coding	B	Structure with Ligand	weak
ENSG00000049245	834.983295134875	-0.156151945382966	0.0995281593559527	-0.135869867454856	-1.56892226675773	0.116666052780629	0.276245412392846	False	VAMP3	protein_coding	none		
ENSG00000137274	2302.44354097821	-0.161105094522114	0.102689139280117	-0.13976840321802	-1.56886205933278	0.116680084115318	0.276245412392846	False	BPHL	protein_coding	B	Structure with Ligand;High-Quality Ligand;High-Quality Pocket	strong
ENSG00000174684	418.307243858967	-0.141382366435971	0.0901184895322778	-0.125661226311493	-1.56884971296963	0.116682961597844	0.276245412392846	False	B4GAT1	protein_coding	none		
ENSG00000170633	209.916547142825	0.115437222219275	0.0735840537619946	0.106381545825753	1.56878041256946	0.116699114003211	0.276245412392846	False	RNF34	protein_coding	none		
ENSG00000188827	53.8228642309022	0.309690018562899	0.197437708225051	0.20891044818207	1.5685454483188	0.116753892095253	0.276335417398812	False	SLX4	protein_coding	B	Structure with Ligand	weak
ENSG00000156113	439.341881795461	-0.351950545419546	0.224404657469785	-0.214163102449847	-1.56837451320249	0.116793755524414	0.27639010132137	False	KCNMA1	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Med-Quality Pocket;Druggable Family	strong
ENSG00000105438	1562.6407803719	-0.141646844345774	0.0903238750522428	-0.125835575482634	-1.56821044561968	0.116832027443027	0.276441003814979	False	KDELR1	protein_coding	none		
ENSG00000169018	645.099585924188	-0.206568662763677	0.131729274807426	-0.165787390768517	-1.56813026615124	0.116850734428201	0.27644560496197	False	FEM1B	protein_coding	none		
ENSG00000181904	706.422408927225	-0.353910118343853	0.225703368853969	-0.214537777740024	-1.56803205969351	0.116873650565669	0.276460161378228	False	C5orf24	protein_coding	none		
ENSG00000127922	1648.44223431723	-0.204278245242852	0.130293661930316	-0.164510006555379	-1.56782948776207	0.116920931173771	0.276532338579927	False	SEM1	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand	strong
ENSG00000111481	1710.09686834373	-0.106292506045281	0.0678043485655603	-0.0980429114387854	-1.56763553214447	0.116966214794594	0.276599772640156	False	COPZ1	protein_coding	none		
ENSG00000266964	137.516800104229	-0.327820304936696	0.209139624035856	-0.209748342660312	-1.56747104451375	0.11700462919375	0.276635410924666	False	FXYD1	protein_coding	none		
ENSG00000078081	14.3663765493836	0.553316673589917	0.353009452233165	0.228888773697355	1.56742735949305	0.117014833046961	0.276635410924666	False	LAMP3	protein_coding	none		
ENSG00000125818	1757.64117928175	-0.0945877592594961	0.0603497174914491	-0.0906089878996084	-1.5673272915138	0.117038209343842	0.276651017414166	False	PSMF1	protein_coding	none		
ENSG00000155858	78.277751122977	-0.241465083660234	0.154070428751209	-0.182424599850374	-1.5672383442909	0.117058990863731	0.276660486862231	False	LSM11	protein_coding	B	Structure with Ligand	weak
ENSG00000184014	424.839085349424	0.152430869810581	0.0972711161229367	0.133477100124634	1.56707228092181	0.117097797459225	0.276712548459311	False	DENND5A	protein_coding	none		
ENSG00000272201	52.3955132073479	0.232665654211415	0.148488949020016	0.179155228544888	1.56688868597253	0.117140712686028	0.276735245525807	False			none		
ENSG00000112406	275.639348867606	-0.305045722846839	0.194684508119686	-0.204304621453107	-1.56687209369174	0.117144591731627	0.276735245525807	False	HECA	protein_coding	none		
ENSG00000151135	540.851874430838	-0.36029774625961	0.229957587387545	-0.21496482598647	-1.56680086251037	0.11716124574176	0.276735245525807	False	TMEM263	protein_coding	none		
ENSG00000140526	8756.17928425727	-0.347333302680683	0.221712559955782	-0.209642955734386	-1.56659281165648	0.117209899142094	0.276735245525807	False	ABHD2	protein_coding	none		
ENSG00000169903	5982.71017640575	0.171237784196331	0.109306156523864	0.139583424724606	1.56658865009993	0.117210872498044	0.276735245525807	False	TM4SF4	protein_coding	none		
ENSG00000084710	7.32318187995381	0.364072355778588	0.232399644341134	0.219074413594919	1.56657879925227	0.117213176560551	0.276735245525807	False	EFR3B	protein_coding	none		
ENSG00000108588	1500.3362450505	-0.225851153711937	0.144173631231329	-0.175429921983714	-1.56652192070792	0.117226480854361	0.276735245525807	False	CCDC47	protein_coding	none		
ENSG00000034510	1827.7972394234	0.320964776288459	0.20489854097385	0.210909247150503	1.56645710976255	0.117241642037886	0.276735245525807	False	TMSB10	protein_coding	none		
ENSG00000251169	28.9604177039843	-0.31590657897701	0.201682219024272	-0.20774039787973	-1.56635810784585	0.117264804465351	0.276750308420516	False	LINC01843	lncRNA	none		
ENSG00000172936	1480.37112463909	-0.143899578286134	0.0918854485521323	-0.128566978045774	-1.56607581019198	0.117330870376353	0.27681636958391	False	MYD88	protein_coding	none		
ENSG00000234155	223.074229901597	-0.740110665398472	0.472605079610533	-0.162440842645851	-1.56602350954075	0.117343113466422	0.27681636958391	False	LINC02535	lncRNA	none		
ENSG00000114331	346.798282304636	-0.323141397330167	0.206348595691512	-0.20843661875592	-1.56599755984411	0.117349188418307	0.27681636958391	False	ACAP2	protein_coding	B	Structure with Ligand	weak
ENSG00000130511	111.638402547985	0.357294055497152	0.22816416731448	0.220841055763906	1.56595165534775	0.117359935491796	0.27681636958391	False	SSBP4	protein_coding	B	Structure with Ligand	weak
ENSG00000230989	1055.85535237376	-0.145635368594524	0.0930134418904516	-0.12857038053654	-1.5657453980259	0.117408233598932	0.276890689048132	False	HSBP1	protein_coding	none		
ENSG00000214954	7.71907798886993	0.405931270492192	0.259279089126925	0.225430501752787	1.56561515183925	0.117438740645433	0.276923035562552	False	LRRC69	protein_coding	none		
ENSG00000258727	125.420590112398	0.476685787566951	0.304524055142283	0.232053188298978	1.56534690615567	0.117501590367696	0.277031626639606	False	AP1G2-AS1	lncRNA	none		
ENSG00000196505	192.145381631826	-0.198052424787202	0.126533278545557	-0.161105006340269	-1.56522005170281	0.117531321444399	0.277062114531308	False	GDAP2	protein_coding	none		
ENSG00000278383	15.1127927283725	0.477828159600225	0.305314430655152	0.230096757268152	1.56503627612651	0.117574403685974	0.27712406253953	False	ENSG00000278383	lncRNA	none		
ENSG00000132394	350.646334238077	-0.242270965439443	0.154848899843576	-0.183100086979733	-1.56456368552943	0.117685249330007	0.27734568904694	False	EEFSEC	protein_coding	B	Structure with Ligand	weak
ENSG00000258289	527.788909445616	-0.258652474685491	0.165354879524921	-0.189104062944822	-1.5642264409047	0.117764399841906	0.277457581061303	False	CHURC1	protein_coding	none		
ENSG00000105974	290.364094496908	0.269469883857421	0.172271307208799	0.195086689090409	1.56421802460009	0.117766375662692	0.277457581061303	False	CAV1	protein_coding	none		
ENSG00000175283	208.965807106004	0.176358665275654	0.112805061594685	0.148821923560288	1.56339319160448	0.117960140575507	0.277874394853772	False	DOLK	protein_coding	none		
ENSG00000106355	522.107828297217	-0.27406106413805	0.175310392626709	-0.193479863795846	-1.5632904588926	0.117984291445444	0.277891593047453	False	LSM5	protein_coding	B	Structure with Ligand	weak
ENSG00000161281	42.7334181445828	0.430726914400928	0.275584057766312	0.229268668449941	1.5629602012979	0.118061956172813	0.278034810967019	False	COX7A1	protein_coding	none		
ENSG00000157933	428.546119853799	-0.203597994445581	0.130287488595049	-0.163966355685222	-1.56268262318257	0.118127263592795	0.278124835829252	False	SKI	protein_coding	none		
ENSG00000174021	975.259504771825	-0.187332164932654	0.119885509537102	-0.155293002295192	-1.56259222366385	0.118148538530212	0.278124835829252	False	GNG5	protein_coding	none		
ENSG00000119707	1517.16580535616	0.261371295156151	0.167279249114284	0.191841775707868	1.56248486611501	0.118173808333519	0.278124835829252	False	RBM25	protein_coding	none		
ENSG00000157191	567.23278955986	-0.1520854976834	0.0973415789191351	-0.132931151839853	-1.5623898787356	0.118196169982912	0.278124835829252	False	NECAP2	protein_coding	none		
ENSG00000183747	11839.5261209862	0.186113656879654	0.119121953687631	0.1569670084689	1.56237915109832	0.118198695660293	0.278124835829252	False	ACSM2A	protein_coding	B	Structure with Ligand;High-Quality Pocket	strong
ENSG00000238005	35.7809246895099	-0.330128044184525	0.211303431089717	-0.209677832709506	-1.5623411436436	0.118207644343106	0.278124835829252	False	LNCATV	lncRNA	none		
ENSG00000197050	105.424257435644	-0.191181199869678	0.122375428153797	-0.157083318003447	-1.56225153001638	0.118228745568698	0.278124835829252	False	ZNF420	protein_coding	none		
ENSG00000183137	112.515557886546	-0.250781402711727	0.16052839616098	-0.185915448382953	-1.56222455782988	0.11823509725921	0.278124835829252	False	CEP57L1	protein_coding	none		
ENSG00000163607	84.483600039279	-0.26406304231001	0.169043681481144	-0.19114905695261	-1.56209945261673	0.118264561833539	0.278154471443058	False	GTPBP8	protein_coding	none		
ENSG00000180616	21.5323078724956	-0.325208282278685	0.208217390142166	-0.209422888152735	-1.56186897769029	0.118318857986894	0.278242493358029	False	SSTR2	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000135750	64.6221406269173	-0.427556146274842	0.273785157160967	-0.217277049841539	-1.56164837680908	0.118370846285619	0.27831198923727	False	KCNK1	protein_coding	C	Druggable Family	weak
ENSG00000106628	1580.83253790319	-0.243519156662189	0.155942045553534	-0.183023234115962	-1.56160037402222	0.118382161320607	0.27831198923727	False	POLD2	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Pocket	strong
ENSG00000162825	108.85111233403	0.308564655714296	0.197610259059233	0.208109757672552	1.56148095338413	0.118410314380842	0.278338498399209	False	NBPF20	protein_coding	none		
ENSG00000166260	433.842685756967	-0.250490023655334	0.160427068543997	-0.185503376679333	-1.56139500602192	0.118430579464881	0.278346460956935	False	COX11	protein_coding	none		
ENSG00000175203	712.141731725374	0.145484607559209	0.0931822251192335	0.128567911988665	1.56129140909707	0.118455009662845	0.278360948207965	False	DCTN2	protein_coding	none		
ENSG00000095321	2542.87198832839	-0.245166391605735	0.157034557646902	-0.183536551404377	-1.56122572814195	0.118470500574321	0.278360948207965	False	CRAT	protein_coding	B	Structure with Ligand	weak
ENSG00000187605	251.216933115603	0.182075505634781	0.116642826499826	0.152251448793009	1.56096616567374	0.118531734156816	0.278465150956441	False	TET3	protein_coding	B	High-Quality Ligand	strong
ENSG00000121879	329.257725984049	-0.299621172446157	0.191962900908889	-0.202096947475838	-1.56082853003126	0.118564213955101	0.278501782730028	False	PIK3CA	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000178966	95.7543897790049	-0.290774610226141	0.186308676438276	-0.199696471455486	-1.56071427152494	0.118591182426182	0.278525460064454	False	RMI1	protein_coding	B	Structure with Ligand	weak
ENSG00000100077	120.314588185018	0.29216029034497	0.187233409583197	0.202856475610229	1.56040682587233	0.118663772803709	0.278628509614067	False	GRK3	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000125971	738.827193069292	0.165509765633085	0.106069803451046	0.143771453275393	1.56038533350797	0.118668848625346	0.278628509614067	False	DYNLRB1	protein_coding	B	Structure with Ligand;Med-Quality Pocket	weak
ENSG00000275759	6.96761561986357	-0.449246173507515	0.287987720146382	-0.222980779455805	-1.55994906060289	0.118771919390635	0.278817354608055	False	ENSG00000275759	lncRNA	none		
ENSG00000105202	791.0369372306	-0.189516137156762	0.121492351666831	-0.156153519770336	-1.5599017926369	0.118783090800157	0.278817354608055	False	FBL	protein_coding	B	Structure with Ligand	weak
ENSG00000071967	437.30764635938	0.342633520678121	0.21973029435771	0.216728820291109	1.55933673906762	0.118916700528947	0.279091251618528	False	CYBRD1	protein_coding	B	Structure with Ligand	weak
ENSG00000162032	730.680955860769	0.379838436030612	0.243667191710693	0.224604207529027	1.55884111178002	0.119033991025172	0.279326775752297	False	SPSB3	protein_coding	none		
ENSG00000000003	2225.83060561769	-0.180230878202077	0.115639363477667	-0.15065489285938	-1.55855992961154	0.119100573256239	0.279405328708888	False	TSPAN6	protein_coding	none		
ENSG00000262089	16.2018819624839	0.415583804378614	0.26664658235234	0.225862976884444	1.55855665095108	0.119101349795263	0.279405328708888	False			none		
ENSG00000267727	7.20451073712025	-0.629252465895175	0.403797934006202	-0.193432665998685	-1.55833503072235	0.119153848955105	0.279488732323651	False	ENSG00000267727	lncRNA	none		
ENSG00000234614	23.0660311217691	-0.394856767929964	0.253451636918164	-0.217988561485052	-1.557917607995	0.119252780612968	0.279681009367047	False	C2CD4D-AS1	lncRNA	none		
ENSG00000172482	30279.3547060177	-0.290853675668254	0.186713028047556	-0.190692133846054	-1.55775779927994	0.119290673259207	0.279730098591049	False	AGXT	protein_coding	B	Structure with Ligand;High-Quality Ligand	strong
ENSG00000155115	366.71675160392	0.170806125322306	0.109657354285339	0.145748671110328	1.55763492959945	0.119319813613292	0.279758653129146	False	GTF3C6	protein_coding	none		
ENSG00000204237	142.977605489657	0.277516886076629	0.178189357278591	0.197173865210006	1.55742683129354	0.119369179914061	0.27983461480351	False	OXLD1	protein_coding	none		
ENSG00000231074	119.810080726884	0.159501678146661	0.102420221693658	0.137761133062941	1.55732603883376	0.11939309624472	0.279850901544617	False	HCG18	lncRNA	none		
ENSG00000177575	1648.5157280506	-0.623681183884188	0.400517470050392	-0.184892998600967	-1.55718846372848	0.119425746529026	0.279887652658334	False	CD163	protein_coding	B	Structure with Ligand	weak
ENSG00000163728	489.79195602981	0.241413820597761	0.155073864475899	0.182797894470811	1.55676665061301	0.119525897770959	0.280082566927914	False	TTC14	protein_coding	none		
ENSG00000123159	405.422723162489	0.272936028616475	0.175367886506051	0.195508966023932	1.55636265027952	0.119621881396051	0.280267661313208	False	GIPC1	protein_coding	none		
ENSG00000224165	28.4563508823981	-0.248878414891733	0.159924100989277	-0.184601285469448	-1.55622831926014	0.119653809540057	0.280302645871394	False	DNAJC27-AS1	lncRNA	none		
ENSG00000224578	34.6889272481116	-0.276138717345539	0.177453013207703	-0.194780309293467	-1.55612301168607	0.119678843984196	0.280321473510491	False	HNRNPA1L3	protein_coding	none		
ENSG00000161036	162.529204857544	-0.290283786256072	0.186560089894472	-0.198966991125275	-1.55598009424347	0.119712825868563	0.280361250244865	False	LRWD1	protein_coding	none		
ENSG00000054965	820.429002394131	-0.125422801026151	0.080625035119222	-0.113916421708744	-1.55563096302142	0.119795871570256	0.280513264374821	False	FAM168A	protein_coding	none		
ENSG00000178996	339.774271381211	-0.251797360991105	0.161868830792883	-0.185858547675189	-1.55556421676566	0.119811753229217	0.280513264374821	False	SNX18	protein_coding	none		
ENSG00000205220	127.811234281166	-0.349057965191812	0.224436072173339	-0.212145579565909	-1.55526677067412	0.119882547846958	0.280639173753305	False	PSMB10	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000182149	1080.90099194592	0.071969203345624	0.0462795961605175	0.0694806620434457	1.55509575096559	0.11992326677621	0.280694651670913	False	IST1	protein_coding	none		
ENSG00000136828	99.8564320480173	0.375682120675923	0.241627096604747	0.222041119952622	1.55480128658941	0.119993402637496	0.280794826114796	False	RALGPS1	protein_coding	none		
ENSG00000065135	884.771467569938	-0.20753607658537	0.133483441563791	-0.16564518277114	-1.55477019586875	0.120000809735279	0.280794826114796	False	GNAI3	protein_coding	B	Structure with Ligand;High-Quality Pocket	strong
ENSG00000104904	2947.26612902832	-0.186744189491624	0.120115773001612	-0.154446570288886	-1.55470164179951	0.120017143420034	0.280794826114796	False	OAZ1	protein_coding	B	High-Quality Ligand	strong
ENSG00000179119	272.13049674216	-0.253023566730526	0.162763319656794	-0.186234021936513	-1.55454906709974	0.120053502099964	0.280826585892146	False	SPTY2D1	protein_coding	none		
ENSG00000106733	1065.24399960268	-0.189315691232356	0.121786072228433	-0.155793563626746	-1.55449377558756	0.120066680243081	0.280826585892146	False	NMRK1	protein_coding	B	Structure with Ligand;High-Quality Pocket	strong
ENSG00000069998	635.115152093465	-0.191703047778233	0.123326887179847	-0.157351146466867	-1.55443028006272	0.120081815122539	0.280826585892146	False	HDHD5	protein_coding	none		
ENSG00000186910	4731.76951299607	0.217432152487063	0.139885422871582	0.174816941940864	1.55435890333384	0.120098830360011	0.280826585892146	False	SERPINA11	protein_coding	none		
ENSG00000176208	15.4501739505723	0.283975769500188	0.182721386539302	0.199108999981274	1.5541463146631	0.120149519781472	0.280897958323572	False	ATAD5	protein_coding	B	Structure with Ligand	weak
ENSG00000196312	22.3043924068684	-0.239010170559833	0.153794485818411	-0.181010003998774	-1.55408803695367	0.120163418383022	0.280897958323572	False	SLC71A3P	transcribed_unprocessed_pseudogene	none		
